Long,Lat                  Streetscore    Network      Match
-73.996025,40.756302            Safe       Safe       True
-73.99678,40.756302             Safe       Safe       True
-73.997154,40.756302            Safe       Safe       True
-73.997902,40.756302            Safe       Safe       True
-73.998283,40.756302            Safe       Safe       True
-73.999031,40.756302            Safe       Safe       True
-73.999405,40.756302            Safe       Safe       True
-74.00016,40.756302             Safe       Safe       True
-74.000534,40.756302            Safe       Safe       True
-74.001297,40.756306            Safe       Safe       True
-74.001678,40.756306            Safe       Safe       True
-74.002441,40.756313            Safe       Safe       True
-74.002831,40.756313            Safe       Safe       True
-74.003616,40.756325            Safe       Safe       True
-73.954849,40.756523            Safe       Safe       True
-73.955948,40.756523            Safe     Unsafe      False
-73.955582,40.756527            Safe     Unsafe      False
-73.960182,40.756622            Safe     Unsafe      False
Long,Lat                  Streetscore    Network      Match
-73.961311,40.756626            Safe       Safe       True
-73.961693,40.756626            Safe       Safe       True
-73.96244,40.756626             Safe       Safe       True
-73.962814,40.756626            Safe       Safe       True
-73.96357,40.756626             Safe       Safe       True
-73.963943,40.756626            Safe       Safe       True
-73.964691,40.756626            Safe       Safe       True
-73.965065,40.756626            Safe       Safe       True
-73.96582,40.756626             Safe       Safe       True
-73.966194,40.756626            Safe       Safe       True
-73.966942,40.756626            Safe       Safe       True
-73.967323,40.756626            Safe       Safe       True
-73.968071,40.756626            Safe       Safe       True
-73.968445,40.756626            Safe       Safe       True
-73.969193,40.756626            Safe       Safe       True
-73.969574,40.756626            Safe       Safe       True
-73.970322,40.756626            Safe       Safe       True
-73.970695,40.756626            Safe       Safe       True
-73.971451,40.756626            Safe       Safe       True
-73.971825,40.756626            Safe       Safe       True
-73.972572,40.756626            Safe       Safe       True
-73.972946,40.756626            Safe       Safe       True
-73.973701,40.756626            Safe       Safe       True
-73.974075,40.756626            Safe       Safe       True
-73.974823,40.756626            Safe       Safe       True
-73.975197,40.756626            Safe       Safe       True
-73.975952,40.756626            Safe       Safe       True
-73.976326,40.756626            Safe       Safe       True
-73.977074,40.756626            Safe       Safe       True
-73.977455,40.756626            Safe       Safe       True
-73.978203,40.756626            Safe       Safe       True
-73.978577,40.756626            Safe       Safe       True
-73.979324,40.756626            Safe       Safe       True
-73.979706,40.756626            Safe       Safe       True
-73.980453,40.756626            Safe       Safe       True
-73.980827,40.756626            Safe       Safe       True
-73.981583,40.756626            Safe       Safe       True
-73.981956,40.756626            Safe       Safe       True
-73.982704,40.756626            Safe       Safe       True
-73.983078,40.756626            Safe       Safe       True
-73.983833,40.756626            Safe       Safe       True
-73.984207,40.756626            Safe       Safe       True
-73.984955,40.756626            Safe       Safe       True
-73.985336,40.756626            Safe       Safe       True
-73.986084,40.756626            Safe       Safe       True
-73.986458,40.756626            Safe       Safe       True
-73.987206,40.756626            Safe       Safe       True
-73.987587,40.756626            Safe       Safe       True
-73.988335,40.756626            Safe       Safe       True
-73.988708,40.756626            Safe       Safe       True
-73.989464,40.756626            Safe       Safe       True
-73.989838,40.756626            Safe       Safe       True
-73.990585,40.756626            Safe       Safe       True
-73.990959,40.756626            Safe       Safe       True
-73.991714,40.756626            Safe       Safe       True
-73.992088,40.756626            Safe       Safe       True
-73.992836,40.756626            Safe       Safe       True
-73.993217,40.756626            Safe       Safe       True
-73.993965,40.756626            Safe       Safe       True
-73.994339,40.756626            Safe       Safe       True
-73.995087,40.756626            Safe       Safe       True
-73.995468,40.756626            Safe       Safe       True
-73.996216,40.756626            Safe       Safe       True
-73.99659,40.756626             Safe       Safe       True
-73.997345,40.756626            Safe       Safe       True
-73.997719,40.756626            Safe       Safe       True
-73.998466,40.756626            Safe       Safe       True
-73.99884,40.756626             Safe       Safe       True
-73.999596,40.756626            Safe     Unsafe      False
-73.999969,40.756626            Safe       Safe       True
-74.000725,40.75663             Safe       Safe       True
-74.001106,40.75663             Safe       Safe       True
-74.001869,40.756634            Safe       Safe       True
-74.003036,40.756645            Safe       Safe       True
-74.003426,40.756649            Safe       Safe       True
-73.954475,40.75676             Safe     Unsafe      False
-73.954979,40.756844            Safe     Unsafe      False
-73.955406,40.756866            Safe     Unsafe      False
-73.956169,40.756878            Safe     Unsafe      False
-73.959618,40.756947            Safe       Safe       True
